item_name,group,subcategory,url,path,description,scrape_status,location,loc_status
Dingy Gloves,ARMOR,Gauntlets,https://darksouls.wiki.fextralife.com/Dingy+Gloves,/Dingy+Gloves,"Worn by the Fire Keeper at Firelink Shrine. They are thought to have once been the white gloves of a maiden, but smoke and ashes from bonfires darkened them over the years.",ok_blockquote,[1] - Part of a Lautrec questline. In Anastacia cell.,ok_loc_list
Eastern Gauntlets,ARMOR,Gauntlets,https://darksouls.wiki.fextralife.com/Eastern+Gauntlets,/Eastern+Gauntlets,"""Distinctive gauntlets made in an Eastern land. Exquisitely crafted, these gauntlets offer excellent defense, particularly versus slash attacks, which are one of the main threats in battles in the East.""",ok_p_tag,"[1] - Darkroot Garden, past the door locked with Crest of Artorias. Hug the wall on the right until you reach a cliff with armor set. Video Location Timestamp 12:53.",ok_loc_list
Elite Knight Gauntlets,ARMOR,Gauntlets,https://darksouls.wiki.fextralife.com/Elite+Knight+Gauntlets,/Elite+Knight+Gauntlets,"""Gauntlets of a nameless knight, perhaps an elite knight of Astora. Although he was loath to give up on his Undead mission, he perished at the Undead Asylum, and went Hollow.""",ok_p_tag,[1] - After a fog wall in Darkroot Garden. Guarded by two Stone Knights.,ok_loc_list
Gauntlets of Artorias,ARMOR,Gauntlets,https://darksouls.wiki.fextralife.com/Gauntlets+of+Artorias,/Gauntlets+of+Artorias,"""Gauntlets of Artorias the Abysswalker, one of Gwyn's four knights. The death of the their owner can be surmised from the corrosive Dark of the Abyss, which has compromised their protective utility.""",ok_p_tag,"[1] - Sold by Domhnall of Zena for 20,000 souls after defeating Artorias The Abysswalker.",ok_loc_list
Gauntlets of Favor,ARMOR,Gauntlets,https://darksouls.wiki.fextralife.com/Gauntlets+of+Favor,/Gauntlets+of+Favor,"""Gauntlets of Lautrec the Embraced, representing the goddess Fina's love. During his solitude, he forsook everything, for he believed in the goddess's love for him.""",ok_p_tag,"[1] - Found in Anor Londo, on second floor of Ornstein and Smough boss area, after invading and defeating Lautrec.",ok_loc_list
Gauntlets of Thorns,ARMOR,Gauntlets,https://darksouls.wiki.fextralife.com/Gauntlets+of+Thorns,/Gauntlets+of+Thorns,"""Gauntlets of Kirk, knight of Thorns and notorious member of the Darkwraiths. A dense patch of thorns grows from their surface. They are a fitting item for the murderous Kirk, for by simply wearing them and rolling, one can damage enemies.""",ok_p_tag,"[1] - Same place where The Fair Lady is. To spawn the armor set you need to defeat Kirk, Knight of Thorns in 3 places: Depths, Demon Ruins, Lost Izalith.",ok_loc_list
Gauntlets of the Channelers,ARMOR,Gauntlets,https://darksouls.wiki.fextralife.com/Gauntlets+of+the+Channelers,/Gauntlets+of+the+Channelers,"Gauntlets of the Channelers, sorcerers that serve Seath the Scaleless. Even after the onset of Seath's madness, the ""snatchers"" as they were often called, ventured to far lands to find suitable human specimens. The heaviest of protective gear for sorcerers, and imbued with magic.",ok_blockquote,"[1] - In a chest off in one of the side rooms of the Duke's Archives, near the stairs leading down to the courtyard that leads to the Crystal Cave.",ok_loc_list
Gauntlets of the Vanquisher,ARMOR,Gauntlets,https://darksouls.wiki.fextralife.com/Gauntlets+of+the+Vanquisher,/Gauntlets+of+the+Vanquisher,"""Strange gauntlets from the ancient land of Zena, birthplace of the curious dealer Domhnall. They gold bracelets symbolize a vanquisher.""",ok_p_tag,"[1] - Sold by Domhnall of Zena for 10,000 souls.",ok_loc_list
Giant Gauntlets,ARMOR,Gauntlets,https://darksouls.wiki.fextralife.com/Giant+Gauntlets,/Giant+Gauntlets,"""Gauntlets of the giant sentinels of Anor Londo. Made from ancient brass, they also offer protection versus non-physical attacks, but due to their giant size, they are extremely heavy for humans, and impede stamina recovery.""",ok_p_tag,[1] - Sold by Giant Blacksmith.,ok_loc_list
Gold-Hemmed Black Gloves,ARMOR,Gauntlets,https://darksouls.wiki.fextralife.com/Gold-Hemmed+Black+Gloves,/Gold-Hemmed+Black+Gloves,"Worn by the witch Quelana of Izalith, mother of pyromancy and Daughter of Chaos. She wore these gold lined black gloves before even the Age of Fire, and they offer strong resistance versus fire, poison, and other perils.",ok_blockquote,[1] - Found in Ceaseless Discharge's area of the Demon Ruins.,ok_loc_list
Golem Gauntlets,ARMOR,Gauntlets,https://darksouls.wiki.fextralife.com/Golem+Gauntlets,/Golem+Gauntlets,"""Arms of the Iron Golem, guardian of the ancient Sen's Fortress, slayer of heroes who ventured forth to Anor Londo. Without its core, they are mere hunks of iron, and can be equipped as solid protective gear, but their immense weight hinders stamina recovery.""",ok_p_tag,[1] - Sold by Domhnall of Zena after defeating Iron Golem.,ok_loc_list
Gough's Gauntlets,ARMOR,Gauntlets,https://darksouls.wiki.fextralife.com/Gough's+Gauntlets,/Gough's+Gauntlets,"""Gauntlets of Hawkeye Gough, one of Gwyn's Four Knights. Received as a decoration of honor. Crafted of similar material to the gauntlets worn by the Silver Knights.""",ok_p_tag,[1] - Dropped by Hawkeye Gough.,ok_loc_list
Guardian Gauntlets,ARMOR,Gauntlets,https://darksouls.wiki.fextralife.com/Guardian+Gauntlets,/Guardian+Gauntlets,"""Gauntlets of the stone knights, guardians of the forest sanctuary. The stone knights are golems animated by magic, and their enchanted gauntlets are oppressively heavy.""",ok_p_tag,[1] - Royal Wood. On one of the corpses on the ground. (AotA) Video Location Timestamp at 6:17.,ok_loc_list
Hard Leather Gauntlets,ARMOR,Gauntlets,https://darksouls.wiki.fextralife.com/Hard+Leather+Gauntlets,/Hard+Leather+Gauntlets,"Gauntlets made of thick leather. Very common type of protective gear, they provide a sound level of defense.",ok_blockquote,[1] - Warrior (Starting Class). [2] - Depths: in the room where you fight Gaping Dragon.,ok_loc_list
Havel's Gauntlets,ARMOR,Gauntlets,https://darksouls.wiki.fextralife.com/Havel's+Gauntlets,/Havel's+Gauntlets,"""Gauntlets worn by Havel the Rock's warriors. Carved from solid rock, their tremendous weight is matched only by the defense it provides. Havel's warriors never flinched nor retreated from battle. Those unfortunate enough to face them were inevitably beaten to a pulp.""",ok_p_tag,[1] - Anor Londo. In a room with a fireplace. Hit the fireplace to reveal an illusory wall.,ok_loc_list
Iron Bracelet,ARMOR,Gauntlets,https://darksouls.wiki.fextralife.com/Iron+Bracelet,/Iron+Bracelet,"""Bracelets of Solaire of Astora, Knight of Sunlight. Of high quality, but lacking any particular powers. Solaire's incredible prowess must have come from rigorous training alone, for his equipment exhibits no special traits.""",ok_p_tag,[1] - Drops from Solaire of Astora.,ok_loc_list
Knight Gauntlets,ARMOR,Gauntlets,https://darksouls.wiki.fextralife.com/Knight+Gauntlets,/Knight+Gauntlets,"Gauntlets equipment of a lower a rank knight. Despite the thin metal used, the grooved texture gives them added protection.",ok_blockquote,[1] - Knight (Starting Class). [2] - Darkroot Basin: shallow water near the Hydra.,ok_loc_list
Leather Gauntlets,ARMOR,Gauntlets,https://darksouls.wiki.fextralife.com/Leather+Gauntlets,/Leather+Gauntlets,"""Gauntlets made of soft leather. One of the more common kinds of protective gear.""",ok_blockquote,[1] - Sold by Undead Merchant (Male) for 500 souls. [2] - Drops from Chained Prisoner (20% chance - Oolacile Township).,ok_loc_list
Leather Gloves,ARMOR,Gauntlets,https://darksouls.wiki.fextralife.com/Leather+Gloves,/Leather+Gloves,"""Made of soft leather. Very common type of protective gear.""",ok_blockquote,[1] - Darkroot Basin. Near the entrance on a cliff.,ok_loc_list
Lord's Blade Gloves,ARMOR,Gauntlets,https://darksouls.wiki.fextralife.com/Lord's+Blade+Gloves,/Lord's+Blade+Gloves,"""Gloves worn by the Lord's Blade Ciaran, one of Gwyn's four knights. Gloves common to all of the Lord's Blades. These deadly women shift nimbly between layers of darkness, etching streaks of gold into the night air, and planting visions of terror into the minds of their targets.""",ok_p_tag,"[1] - Killing Lord's Blade Ciaran, she appears in the same area where you fight Artorias The Abysswalker.",ok_loc_list
Maiden Gloves,ARMOR,Gauntlets,https://darksouls.wiki.fextralife.com/Maiden+Gloves,/Maiden+Gloves,"""White gloves worn by traveling maidens. It is part of their formal attire, regardless of rank. It is soft and well-made, but does not offer much in the way of defense, making it ill- suited to use in battle.""",ok_blockquote,[1] - Duke's Archives. In one of the cells.,ok_loc_list
Moonlight Gloves,ARMOR,Gauntlets,https://darksouls.wiki.fextralife.com/Moonlight+Gloves,/Moonlight+Gloves,"Gloves of the Dark Sun Gwyndolin, protector of the forsaken city of Anor Londo. The power of the moon was strong inGwyndolin, and thus he was raised as a daughter. His magic garb is silk-thin, and hardly provides any physical defense",ok_blockquote,[1] - Sold by Domhnall of Zena after killing Dark Sun Gwyndolin.,ok_loc_list
Orntein's Gauntlets,ARMOR,Gauntlets,https://darksouls.wiki.fextralife.com/Orntein's+Gauntlets,/Orntein's+Gauntlets,"""Gauntlets of the dragonslayer Ornstein, who guards the cathedral in the forsaken city of Anor Londo. Ornstein is believed to be the captain of the Four Knights. His golden lion gauntlets are imbued with the power of lightning and should provide good protection against it.""",ok_p_tag,[1] - Sold by Domhnall of Zena. [2] - You need to defeat Dragon Slayer Ornstein second.,ok_loc_list
Painting Guardian Gloves,ARMOR,Gauntlets,https://darksouls.wiki.fextralife.com/Painting+Guardian+Gloves,/Painting+Guardian+Gloves,"Gloves worn by the alabaster-clothed guardians of the paintings in Anor Londo. Offer substantial protection versus magic. They have guarded the Great Painting of Ariamis for ages, passing their duty down through generations, but the reason for doing so passed from all memory long ago.",ok_blockquote,[1] - Painted World of Ariamis.,ok_loc_list
Paladin Gauntlets,ARMOR,Gauntlets,https://darksouls.wiki.fextralife.com/Paladin+Gauntlets,/Paladin+Gauntlets,"""Gauntlets of Leeroy, Paladin of the Catacombs. Long ago, the Way of the White produced its first Undead, a paladin in golden armor. With the legendary treasures Grant and Sanctus, Leeroy set out for Lordran, Land of the Gods, in the first Undead mission of the Way of White.""",ok_p_tag,[1] - Tomb of the Giants. Gravelord Nito's chamber after defeating black phantom Paladin Leeroy.,ok_loc_list
Shadow Gauntlets,ARMOR,Gauntlets,https://darksouls.wiki.fextralife.com/Shadow+Gauntlets,/Shadow+Gauntlets,"Black cloth gauntlets worn by spooks from an Eastern land. Designed so as not to hinder their unique form of martial arts. White they sacrifice defense for the sake of greater mobility, they do offer resistance to bleeding and poison among other things, perhaps due to the nature of espionage.",ok_blockquote,[1] - Found in Blighttown past first group of Infested Ghouls.,ok_loc_list
Silver Knight Gauntlets,ARMOR,Gauntlets,https://darksouls.wiki.fextralife.com/Silver+Knight+Gauntlets,/Silver+Knight+Gauntlets,"""Gauntlets of the Silver Knights who protect Anor Londo. When Lord Gwyn departed to link the Fire, his knights split into two groups. The Silver Knights remained in the forsaken capital in the service of their goddess.""",ok_p_tag,[1] - Anor Londo. In a chest guarded by two Silver Knights.,ok_loc_list
Smough's Gauntlets,ARMOR,Gauntlets,https://darksouls.wiki.fextralife.com/Smough's+Gauntlets,/Smough's+Gauntlets,"""Gauntlets of Smough, the Executioner, protector of the cathedral at the forsaken city of Anor Londo. It offers extremely high defense and can be worn by humans, but not without great difficulty.""",ok_p_tag,[1] - Sold by Domhnall of Zena. You need to defeat Smough second in order to make him sell this armor. [2] - .,ok_loc_list
Sorcerer Gauntlets,ARMOR,Gauntlets,https://darksouls.wiki.fextralife.com/Sorcerer+Gauntlets,/Sorcerer+Gauntlets,"""Gauntlets worn by proper sorcerers who studied at Vinheim Dragon School. The majority take pride in having studied at the academy and look down on breaking the formal dress code established for sorcerers.""",ok_blockquote,[1] - Sorcerer (Starting Class). [2] - Lower Undead Burg: In the same room as Griggs trapped in.,ok_loc_list
Steel Gauntlets,ARMOR,Gauntlets,https://darksouls.wiki.fextralife.com/Steel+Gauntlets,/Steel+Gauntlets,"""Gauntlets of the Knights of Berenike, known for their heavy armaments and armor Countless Knights of Berenike, once extolled as the mightiest of mighty, became Undead and ventured to Lordran. But their journey was for naught, as they went Hollow, and became a threat to all Undead.""",ok_p_tag,"[1] - Dropped by The Berenike Knights. [2] - Sold by Crestfallen Merchant for 5,000 souls.",ok_loc_list
Stone Gauntlets,ARMOR,Gauntlets,https://darksouls.wiki.fextralife.com/Stone+Gauntlets,/Stone+Gauntlets,"""Moss-covered gauntlets of the Stone Knight, defender of the Darkroot Garden. The Stone Knight is a product of ancient magic, and although these gauntlets are also imbued with magic, they are incredibly heavy.""",ok_p_tag,"[1] - Darkroot Garden, on the cliff behind a stone structure where Alvina is.",ok_loc_list
Tattered Cloth Manchette,ARMOR,Gauntlets,https://darksouls.wiki.fextralife.com/Tattered+Cloth+Manchette,/Tattered+Cloth+Manchette,"Manchette worn by the pyromancers of the Great Swamp. Though it appears tattered, it is actually quite strong. Their attire offers substantial protection against poison, fire, and other forces of nature out in the hinterlands where they were driven.",ok_blockquote,[1] - Pyromancer (Starting Class). [2] - Blighttown: From the bonfire in Blighttown run straight past the first flying bug slightly to your left out in the distance. Circle around to the left of the pillar then look right; the armor and the spell poison mist are on the body in the coroner.,ok_loc_list
